Purchasing Document,Item,Order Type,Vendor,Short Text,Currency,Targ.Val. (Hdr),Released Value,Total Open Value,Validity Per. Start,Validity Period End,Purch. organization,MPN material,Net Price,Price unit,Tax Code,Order Unit,Target Quantity,Qty Released to Date,Open Target Quantity,Purchasing Group,Long Text,Salesperson,Deletion indicator
4100001338,30,MK,508467,13A Plug Top,LKR,0.00,0.00,0.00,3/3/2016,12/31/2016,LK20,5000000535,152.00,1,V0,EA,15,0,15,006,DBN Accessories - 508467 Renown Enterpri,,
4100001338,40,MK,508467,CU CRIMP LUG  10X8,LKR,0.00,0.00,0.00,3/3/2016,12/31/2016,LK20,5000000865,13.00,1,V0,EA,"7,100",0,"7,100",006,DBN Accessories - 508467 Renown Enterpri,,
4100001338,50,MK,508467,CU CRIMP LUG  35X8,LKR,0.00,0.00,0.00,3/3/2016,12/31/2016,LK20,5000000873,42.00,1,V0,EA,125,0,125,006,DBN Accessories - 508467 Renown Enterpri,,
4100001338,60,MK,508467,CU CRIMP LUG  6X6,LKR,0.00,0.00,0.00,3/3/2016,12/31/2016,LK20,5000000877,12.00,1,V0,EA,625,0,625,006,DBN Accessories - 508467 Renown Enterpri,,
4100001338,70,MK,508467,"CLIPS BULDOG 1/8""",LKR,0.00,0.00,0.00,3/3/2016,12/31/2016,LK20,5000001804,11.00,1,V0,EA,0.001,0,0.001,006,DBN Accessories - 508467 Renown Enterpri,,
4100001338,80,MK,508467,Flexible Conduit ¾ Inch,LKR,0.00,"20,000.00","-20,000.00",3/3/2016,12/31/2016,LK20,5000002353,40.00,1,V0,M,"1,065",500,565,006,DBN Accessories - 508467 Renown Enterpri,,
4100001339,10,MK,102985,Magnetic Contactor - 40A,LKR,0.00,"840,000.00","-840,000.00",3/3/2016,3/3/2017,LK00,1000008817,"8,400.00",1,W4,EA,150,100,50,021,Supply of Magnetic Contactors (Telemech,,
4100001339,20,MK,102985,Contactor Coil- 40A (LX1D6P7),LKR,0.00,"360,000.00","-360,000.00",3/3/2016,3/3/2017,LK00,1000008818,"3,000.00",1,W4,EA,230,120,110,021,Supply of Magnetic Contactors (Telemech,,
4100001339,30,MK,102985,Auxiliary Contact 2NO+2NC(LAD-N22),LKR,0.00,"47,250.00","-47,250.00",3/3/2016,3/3/2017,LK00,1000008824,"1,575.00",1,W4,EA,70,30,40,021,Supply of Magnetic Contactors (Telemech,,
4100001339,40,MK,102985,Mechanical Interlock (LA9 D50978),LKR,0.00,"81,000.00","-81,000.00",3/3/2016,3/3/2017,LK00,1000008822,"2,700.00",1,W4,EA,50,30,20,021,Supply of Magnetic Contactors (Telemech,,
4100001339,50,MK,102985,Mag.Contactor-40A/4P/48VDC(LP1-D40004ED),LKR,0.00,"288,000.00","-288,000.00",3/3/2016,3/3/2017,LK00,1000017468,"24,000.00",1,W4,EA,12,12,0,021,Supply of Magnetic Contactors (Telemech,,
4100001340,10,MK,200088,Channel Fees,USD,0.00,0.00,0.00,8/1/2015,7/31/2016,LK30,,"132,000.00",1,V0,AU,1,0,1,B09,Payment of  MSM Networks for providing S,,L
4100001340,20,MK,200088,Channel Fees,USD,0.00,"88,000.00","-88,000.00",8/1/2015,7/31/2016,LK30,,"132,000.00",1,V0,AU,1,8,-7,B09,Payment of  MSM Networks for providing S,,
4100001341,10,MK,200088,Channel Fees,USD,0.00,0.00,0.00,8/1/2016,7/31/2017,LK30,,"144,000.00",1,V0,AU,1,0,1,B09,Payment of  MSM Networks for providing S,,L
4100001341,20,MK,200088,Channel Fees,USD,0.00,0.00,0.00,8/1/2016,7/31/2017,LK30,,"144,000.00",1,V0,AU,1,0,1,B09,Payment of  MSM Networks for providing S,,
4100001342,10,MK,200088,Channel Fees,USD,0.00,0.00,0.00,8/1/2017,7/31/2018,LK30,,"156,000.00",1,V0,AU,1,0,1,B09,Payment of  MSM Networks for providing S,,L
4100001342,20,MK,200088,Channel Fees,USD,0.00,0.00,0.00,8/1/2017,7/31/2018,LK30,,"156,000.00",1,V0,AU,1,0,1,B09,Payment of  MSM Networks for providing S,,
4100001343,10,MK,101801,ATS Panel with Control Card,LKR,0.00,"2,501,000.00","-2,501,000.00",3/10/2016,3/1/2017,LK00,1000007711,"61,000.00",1,W5,EA,49,41,8,021,Supply of ATS Panels and ATS Cards,,
4100001343,20,MK,101801,Gene Access ATSCard (LocallyFabricated),LKR,0.00,"180,000.00","-180,000.00",3/10/2016,3/1/2017,LK00,1000007799,"18,000.00",1,W5,EA,75,10,65,021,Supply of ATS Panels and ATS Cards,,
4100001344,10,MK,503705,Ribbon-Epson LX 300,LKR,0.00,"19,635.00","-19,635.00",3/1/2016,3/31/2017,LK00,4000000103,255.00,1,W4,EA,391,77,314,F05,Supply of compatible printer ribbons,,
4100001344,20,MK,503705,Ribbon-Epson LX 2070,LKR,0.00,0.00,0.00,3/1/2016,3/31/2017,LK00,4000000102,"1,425.00",1,W4,EA,1,0,1,F05,Supply of compatible printer ribbons,,
4100001344,30,MK,503705,Ribbon-Epson LQ 310,LKR,0.00,"38,610.00","-38,610.00",3/1/2016,3/31/2017,LK00,4000003494,390.00,1,W4,EA,281,99,182,F05,Supply of compatible printer ribbons,,
4100001344,40,MK,503705,Ribbon-Epson PLQ20 printer,LKR,0.00,"2,000.00","-2,000.00",3/1/2016,3/31/2017,LK00,4000001241,"1,000.00",1,W4,EA,25,2,23,F05,Supply of compatible printer ribbons,,
4100001345,10,MK,200073,Channel Fees,USD,0.00,"23,635.00","-23,635.00",1/1/2016,12/31/2016,LK30,,"94,540.00",1,V0,AU,1,1,0,B09,Payment of BBC Global News for providing,,
4100001346,10,MK,200073,Channel Fees,USD,0.00,"3,802.50","-3,802.50",1/1/2016,12/31/2016,LK30,,"15,210.00",1,V0,AU,1,1,0,B09,Payment of BBC Global News for providing,,
4100001347,10,MK,200073,Channel Fees,USD,0.00,0.00,0.00,1/1/2017,12/31/2017,LK30,,"110,600.00",1,V0,AU,1,0,1,B09,Payment of BBC Global News for providing,,
4100001348,10,MK,200073,Channel Fees,USD,0.00,0.00,0.00,1/1/2017,12/31/2017,LK30,,"17,800.00",1,V0,AU,1,0,1,B09,Payment of BBC Global News for providing,,
4100001349,10,MK,100394,Local Channel fees,LKR,0.00,"4,500,000.00","-4,500,000.00",2/1/2016,1/30/2017,LK30,,"18,000,000.00",1,W5,AU,1,3,-2,B09,Payment of ON AIR WORLD  for priving Cit,,
4100001350,10,MK,201079,Channel Fees,USD,0.00,"17,500.00","-17,500.00",9/1/2015,8/31/2016,LK30,,"45,000.00",1,V0,AU,1,4,-3,B09,Payment of  Living Entertaintment for pr,,
4100001351,10,MK,201079,Channel Fees,USD,0.00,0.00,0.00,9/1/2016,8/31/2017,LK30,,"54,000.00",1,V0,AU,1,0,1,B09,Payment of  Living Entertaintment for pr,,
4100001352,10,MK,201079,Channel Fees,USD,0.00,0.00,0.00,9/1/2017,8/31/2018,LK30,,"63,000.00",1,V0,AU,1,0,1,B09,Payment of  Living Entertaintment for pr,,
4100001353,10,MK,201055,Channel Fees,USD,0.00,"38,700.00","-38,700.00",7/1/2015,6/30/2016,LK30,,"38,700.00",1,V0,AU,1,9,-8,B09,Payment of  Discovery Asia Pasific for p,,
4100001354,10,MK,201078,Aircraft Warning Lamp-Solar (LANSING),USD,0.00,"10,400.00","-10,400.00",4/12/2016,2/26/2019,LK10,1000019260,130.00,1,V0,EA,180,80,100,B15,Supply of Solar Powered Air Craft Warnin,,
4100001354,20,MK,201078,"Lamps, TowerLight mounting bracket",USD,0.00,"1,760.00","-1,760.00",4/12/2016,2/26/2019,LK10,1000006783,22.00,1,V0,EA,180,80,100,B15,Supply of Solar Powered Air Craft Warnin,,
4100001355,10,MK,508580,Local service charge,LKR,"201,233.00",0.00,"201,233.00",4/12/2016,2/26/2019,LK10,,"1,117.96",1,W4,AU,1,0,1,B15,Supply of Solar Powered Air Craft Warnin,,
4100001356,10,MK,507124,TEST SAUMYA,LKR,"1,000.00",0.00,"1,000.00",10/12/2019,9/10/2999,LK10,,"10,000.00",1,YA,AU,1,0,1,B01,,,L
4100001356,20,MK,507124,Tool_Allen key set 1.5mm - 10mm,LKR,"1,000.00",0.00,"1,000.00",10/12/2019,9/10/2999,LK10,5000002707,"20,000.00",1,V0,EA,5,0,5,B01,,,
4100001357,10,MK,201059,Channel Fees,USD,"306,000.00","90,000.00","216,000.00",10/23/2019,6/30/2021,LK30,,"306,000.00",1,V0,AU,1,5,-4,B09,,,L
4100001358,10,MK,201412,Channel Fees,USD,"48,000.00","48,000.00",0.00,10/23/2019,12/31/2019,LK30,,"48,000.00",1,V0,AU,1,12,-11,B09,,,
4100001359,10,MK,201567,STB HEVC HD -PURCH DTTL,USD,"1,122,308.00","742,720.00","379,588.00",10/24/2019,1/31/2020,LK30,7000004381,16.88,1,V0,EA,"44,000","44,000",0,B09,Supply and Delivery of CPE and Accessor,,
4100001359,20,MK,201567,Remote HEVC - PURCH DTTL,USD,"1,122,308.00",669.13,"1,121,638.87",10/24/2019,1/31/2020,LK30,7000004401,0.01,1,V0,EA,"66,913","66,913",0,B09,Supply and Delivery of CPE and Accessor,,
4100001359,30,MK,201567,Power Adaptor HEVC - PURCH DTTL,USD,"1,122,308.00",669.13,"1,121,638.87",10/24/2019,1/31/2020,LK30,7000004402,0.01,1,V0,EA,"66,913","66,913",0,B09,Supply and Delivery of CPE and Accessor,,
4100001359,40,MK,201567,STB HEVC HD -PURCH DTTL,USD,"1,122,308.00","354,442.50","767,865.50",10/24/2019,1/31/2020,LK30,7000004381,15.93,1,V0,EA,"22,250","22,250",0,B09,Supply and Delivery of CPE and Accessor,,
4100001359,50,MK,201567,STB HEVC HD -PURCH DTTL,USD,"1,122,308.00",6.63,"1,122,301.37",10/24/2019,1/31/2020,LK30,7000004381,0.01,1,V0,EA,663,663,0,B09,Supply and Delivery of CPE and Accessor,,
4100001359,60,MK,201567,Audio Video Cable EP to 3RCA DTV-TR,USD,"1,122,308.00","12,500.00","1,109,808.00",10/24/2019,1/31/2020,LK30,7000006600,0.25,1,V0,EA,"95,200","50,000","45,200",B09,Supply and Delivery of CPE and Accessor,,
4100001360,10,MK,201531,Channel Fees,USD,"175,000.00","87,499.98","87,500.02",10/29/2019,6/30/2020,LK30,,"174,999.96",1,V0,AU,1,2,-1,B09,Payment for Hits and Hits Movies channel,,L
4100001361,10,MK,200085,Channel Fees,USD,"1,440,000.00",0.00,"1,440,000.00",10/29/2019,3/31/2020,LK30,,"1,440,000.00",1,V0,AU,1,0,1,B09,"Payment for AXN Holdings, LLC  for AXN c",Foreign,L
4100001362,10,MK,200085,Channel Fees,USD,"360,000.00",0.00,"360,000.00",10/29/2019,3/31/2020,LK30,,"360,000.00",1,V0,AU,1,0,1,B09,Payment for Disney Jr channel for DISNEY,Foreign,
4100001363,10,MK,200285,Procurement of Li-ion Batteries FTK- Hua,USD,"10,443,228.00","42,507,416.84","-32,064,188.84",10/29/2019,11/1/2022,LK00,,"7,538,980.00",1,V0,AU,1,"2,115","-2,114",021,Procurement of Li-ion Batteries FTK- Hua,D09362,
4100001364,10,MK,200094,Channel Fees,USD,"6,443,754.00","1,533,009.00","4,910,745.00",11/7/2019,7/30/2022,LK30,,"2,044,012.00",1,V0,AU,1,3,-2,B09,Payment for Star Sports channels for Sta,Foreign,
4100001364,20,MK,200094,Channel Fees,USD,"6,443,754.00","511,004.00","5,932,750.00",11/7/2019,7/30/2022,LK30,,"2,044,016.00",1,V0,AU,1,1,0,B09,Payment for Star Sports channels for Sta,Foreign,
4100001364,30,MK,200094,Channel Fees,USD,"6,443,754.00","2,146,212.00","4,297,542.00",11/7/2019,7/30/2022,LK30,,"3,219,318.00",1,V0,AU,1,4,-3,B09,Payment for Star Sports channels for Sta,Foreign,
4100001364,40,MK,200094,Channel Fees,USD,"6,443,754.00",0.00,"6,443,754.00",11/7/2019,7/30/2022,LK30,,"1,073,112.00",1,V0,AU,1,0,1,B09,Payment for Star Sports channels for Sta,Foreign,
4100001364,50,MK,200094,Channel Fees,USD,"6,443,754.00","1,690,143.00","4,753,611.00",11/7/2019,7/30/2022,LK30,,"2,253,524.00",1,V0,AU,1,3,-2,B09,Payment for Star Sports channels for Sta,Foreign,
4100001364,60,MK,200094,Channel Fees,USD,"6,443,754.00",0.00,"6,443,754.00",11/7/2019,7/30/2022,LK30,,"1,126,764.00",1,V0,AU,1,0,1,B09,Payment for Star Sports channels for Sta,Foreign,
4100001365,10,MK,201023,Channel Fees,USD,"60,000.00","15,000.00","45,000.00",11/7/2019,3/31/2020,LK30,,"60,000.00",1,V0,AU,1,1,0,B09,Payment for Zoom TV channel,,L
4100001366,10,MK,201566,Channel Fees,USD,"60,000.00","60,000.00",0.00,11/7/2019,9/30/2021,LK30,,"60,000.00",1,V0,AU,1,4,-3,B09,Payment for CBeebies channel for BBC STU,,
4100001367,10,MK,201573,Channel Fees,USD,"324,000.00","108,000.00","216,000.00",11/7/2019,3/30/2021,LK30,,"324,000.00",1,V0,AU,1,3,-2,B09,Payment for Kalaignar TV & Sirippoli cha,,L
4100001368,10,MK,200073,Channel Fees,USD,"287,616.00","30,968.01","256,647.99",11/7/2019,3/31/2021,LK30,,"247,744.08",1,V0,AU,1,1,0,B09,Payment for BBC News channel (residentia,,L
4100001368,20,MK,200073,Channel Fee,USD,"287,616.00","4,983.99","282,632.01",11/7/2019,3/31/2021,LK30,,"39,871.92",1,V0,AU,1,1,0,B09,Payment for BBC News channel (residentia,,L
4100001369,10,MK,201052,Channel Fees,USD,"212,500.00","25,500.00","187,000.00",11/7/2019,8/31/2021,LK30,,"212,500.00",1,V0,AU,1,1,0,B09,Payment for Da Vinci Media GmbH for Da V,,L
4100001370,10,MK,201234,Channel Fees,USD,"718,260.00","235,880.00","482,380.00",11/7/2019,3/31/2021,LK30,,"718,260.00",1,V0,AU,1,8,-7,B09,Payment for Asia Today Singapore Pte. Li,,L
4100001371,10,MK,508090,Inbound Call Center Cha,LKR,"55,256,109.00",0.00,"55,256,109.00",11/7/2019,12/31/2020,LK20,,91.94,1,T1,AU,1,0,1,S01,Out bound Payments for DBN,,
4100001372,10,MK,201055,Channel Fees,USD,"167,457.00",0.00,"167,457.00",11/14/2019,12/31/2019,LK30,,"15,300.00",1,V0,AU,1,0,1,B09,Payment for Discovery channels,,L
4100001372,20,MK,201055,Channel Fees,USD,"167,457.00",0.00,"167,457.00",11/14/2019,12/31/2019,LK30,,"152,157.00",1,V0,AU,1,0,1,B09,Payment for Discovery channels,,L
4100001373,10,MK,200469,Channel Fees,USD,"175,000.00",0.00,"175,000.00",11/14/2019,12/31/2019,LK30,,"175,000.00",1,V0,AU,1,0,1,B09,Payment for Sun TV Network Ltd for Sun c,,
4100001374,10,MK,200994,Channel Fees,USD,"307,800.00",0.00,"307,800.00",8/1/2019,9/1/2022,LK30,,"307,800.00",1,V0,AU,1,0,1,B09,Payment for CELESTIAL MOVIE CHANNEL LIMI,,L
4100001375,10,MK,201249,Channel Fees,USD,"201,600.00",0.00,"201,600.00",8/1/2019,9/1/2021,LK30,,"96,000.00",1,V0,AU,1,0,1,B09,Payment for Sony Pictures Networks India,,L
4100001375,20,MK,201249,Channel Fees,USD,"201,600.00",0.00,"201,600.00",8/1/2019,9/1/2021,LK30,,"105,600.00",1,V0,AU,1,0,1,B09,Payment for Sony Pictures Networks India,,L
4100001376,10,MK,201567,STB HEVC HD ACC DTTL - TR,USD,"4,272,919.94","157,300.00","4,115,619.94",12/10/2019,12/31/2020,LK30,7000004328,15.73,1,V0,EA,"10,000","10,000",0,B09,Procurement of STB (COMMON SHIP)-2020,,
4100001376,20,MK,201567,STB HEVC HD ACC DTTL - TR,USD,"4,272,919.94","2,714,112.00","1,558,807.94",12/10/2019,12/31/2020,LK30,7000004328,14.88,1,V0,EA,"182,400","182,400",0,B09,Procurement of STB (COMMON SHIP)-2020,,
4100001376,30,MK,201567,Remote HEVC DTTL - TR,USD,"4,272,919.94","1,943.24","4,270,976.70",12/10/2019,12/31/2020,LK30,7000004403,0.01,1,V0,EA,"194,324","194,324",0,B09,Procurement of STB (COMMON SHIP)-2020,,
4100001376,40,MK,201567,Power Adaptor HEVC DTTL - TR,USD,"4,272,919.94","1,943.24","4,270,976.70",12/10/2019,12/31/2020,LK30,7000004404,0.01,1,V0,EA,"194,324","194,324",0,B09,Procurement of STB (COMMON SHIP)-2020,,
4100001376,50,MK,201567,STB HEVC HD ACC DTTL - TR,USD,"4,272,919.94",19.24,"4,272,900.70",12/10/2019,12/31/2020,LK30,7000004328,0.01,1,V0,EA,"1,924","1,924",0,B09,Procurement of STB (COMMON SHIP)-2020,,
4100001376,60,MK,201567,STB Android Hybrid - TR,USD,"4,272,919.94","272,400.00","4,000,519.94",12/10/2019,12/31/2020,LK30,7000006508,54.48,1,V0,EA,"15,500","5,000","10,500",B09,Procurement of STB (COMMON SHIP)-2020,,
4100001376,70,MK,201567,STB Android Hybrid - TR,USD,"4,272,919.94",0.00,"4,272,919.94",12/10/2019,12/31/2020,LK30,7000006508,52.98,1,V0,EA,"9,500",0,"9,500",B09,Procurement of STB (COMMON SHIP)-2020,,
4100001376,80,MK,201567,Power Adaptor Android STB- TR,USD,"4,272,919.94",50.50,"4,272,869.44",12/10/2019,12/31/2020,LK30,7000006510,0.01,1,V0,EA,"25,250","5,050","20,200",B09,Procurement of STB (COMMON SHIP)-2020,,
4100001376,90,MK,201567,Remote Android STB - TR,USD,"4,272,919.94",50.50,"4,272,869.44",12/10/2019,12/31/2020,LK30,7000006509,0.01,1,V0,EA,"25,250","5,050","20,200",B09,Procurement of STB (COMMON SHIP)-2020,,
4100001376,100,MK,201567,STB Android Hybrid - TR,USD,"4,272,919.94",0.50,"4,272,919.44",12/10/2019,12/31/2020,LK30,7000006508,0.01,1,V0,EA,250,50,200,B09,Procurement of STB (COMMON SHIP)-2020,,
4100001376,110,MK,201567,HDMI Cable DTTL - TR,USD,"4,272,919.94",0.00,"4,272,919.94",12/10/2019,12/31/2020,LK30,7000005095,0.75,1,V0,EA,"23,000",0,"23,000",B09,Procurement of STB (COMMON SHIP)-2020,,
4100001376,120,MK,201567,Audio Video Cable EP to 3RCA DTV-TR,USD,"4,272,919.94","10,000.00","4,262,919.94",12/10/2019,12/31/2020,LK30,7000006600,0.25,1,V0,EA,"125,000","40,000","85,000",B09,Procurement of STB (COMMON SHIP)-2020,,
4100001377,10,MK,201182,Lower Noice Block - PURCH DTTL,USD,"152,054.32","151,291.54",762.78,12/10/2019,12/31/2020,LK30,7000002953,1.19,1,V0,EA,"127,766","127,766",0,B09,Procurement of LNB (WNC)-2020,,
4100001377,20,MK,201182,Lower Noice Block - PURCH DTTL,USD,"152,054.32",12.78,"152,041.54",12/10/2019,12/31/2020,LK30,7000002953,0.01,1,V0,EA,"1,278","1,278",0,B09,Procurement of LNB (WNC)-2020,,
4100001378,10,MK,201187,Lower Noice Block - PURCH DTTL,USD,"150,926.00","150,200.00",726.00,12/10/2019,12/31/2020,LK30,7000002953,1.16,1,V0,EA,"130,097","130,000",97,B09,Procurement of LNB (FTA)-2020,,
4100001378,20,MK,201187,Lower Noice Block - PURCH DTTL,USD,"150,926.00",13.00,"150,913.00",12/10/2019,12/31/2020,LK30,7000002953,0.01,1,V0,EA,"1,301","1,300",1,B09,Procurement of LNB (FTA)-2020,,
4100001379,10,MK,201307,Lower Noice Block - PURCH DTTL,USD,"128,412.00",0.00,"128,412.00",12/10/2019,12/31/2020,LK30,7000002953,0.01,1,V0,EA,"120,000",0,"120,000",B09,Procurement of LNB (Innosat)-2020,,L
4100001379,20,MK,201307,Lower Noice Block - PURCH DTTL,USD,"128,412.00",6.00,"128,406.00",12/10/2019,12/31/2020,LK30,7000002953,0.01,1,V0,EA,600,600,0,B09,Procurement of LNB (Innosat)-2020,,
4100001379,30,MK,201307,Lower Noice Block - PURCH DTTL,USD,"128,412.00",0.00,"128,412.00",12/10/2019,12/31/2020,LK30,7000002953,0.01,1,V0,EA,"120,000",0,"120,000",B09,Procurement of LNB (Innosat)-2020,,L
4100001379,40,MK,201307,Lower Noice Block - PURCH DTTL,USD,"128,412.00","64,200.00","64,212.00",12/10/2019,12/31/2020,LK30,7000002953,1.07,1,V0,EA,"60,000","60,000",0,B09,Procurement of LNB (Innosat)-2020,,
4100001380,10,MK,200258,15m RG6 Co-axial Cable - PURCH DTTL,USD,"63,217.50","40,500.00","22,717.50",12/10/2019,12/31/2020,LK30,7000002957,1.35,15,V0,M,"450,000","450,000",0,B09,Procurement of RG6 cables & Acc-2020,,
4100001380,20,MK,200258,30m RG6 Co-axial Cable - PURCH DTTL,USD,"63,217.50",0.00,"63,217.50",12/10/2019,12/31/2020,LK30,7000002964,2.73,30,V0,M,"6,000",0,"6,000",B09,Procurement of RG6 cables & Acc-2020,,S
4100001380,30,MK,200258,100m RG6 Co-axial Cable - PURCH DTTL,USD,"63,217.50","4,567.50","58,650.00",12/10/2019,12/31/2020,LK30,7000002970,91.35,"1,050",V0,M,"52,500","52,500",0,B09,Procurement of RG6 cables & Acc-2020,,
4100001380,40,MK,200258,F Connector 7mm - PURCH DTTL,USD,"63,217.50","7,200.00","56,017.50",12/10/2019,12/31/2020,LK30,7000002959,1.20,10,V0,EA,"60,000","60,000",0,B09,Procurement of RG6 cables & Acc-2020,,
4100001380,50,MK,200258,"Cable Tie 4.8 x 200mm (8"""""""") - PURCH D",USD,"63,217.50","1,950.00","61,267.50",12/10/2019,12/31/2020,LK30,7000002960,0.13,10,V0,EA,"150,000","150,000",0,B09,Procurement of RG6 cables & Acc-2020,,
4100001380,60,MK,200258,U Clip 7mm with steel nail - PURCH DTTL,USD,"63,217.50","9,000.00","54,217.50",12/10/2019,12/31/2020,LK30,7000002958,0.05,10,V0,EA,"1,800,000","1,800,000",0,B09,Procurement of RG6 cables & Acc-2020,,
4100001381,10,MK,201381,15m RG6 Co-axial Cable - PURCH DTTL,USD,"520,094.00","243,750.00","276,344.00",12/10/2019,12/31/2020,LK30,7000002957,1.25,15,V0,M,"4,050,000","2,925,000","1,125,000",B09,Procurement of RG6 cables & Acc-2020,,
4100001381,20,MK,201381,30m RG6 Co-axial Cable - PURCH DTTL,USD,"520,094.00","2,000.00","518,094.00",12/10/2019,12/31/2020,LK30,7000002964,2.50,30,V0,M,"30,000","24,000","6,000",B09,Procurement of RG6 cables & Acc-2020,,
4100001381,30,MK,201381,100m RG6 Co-axial Cable - PURCH DTTL,USD,"520,094.00","8,810.00","511,284.00",12/10/2019,12/31/2020,LK30,7000002970,8.81,105,V0,M,"609,000","105,000","504,000",B09,Procurement of RG6 cables & Acc-2020,,
4100001381,40,MK,201381,F Connector 7mm - PURCH DTTL,USD,"520,094.00",0.00,"520,094.00",12/10/2019,12/31/2020,LK30,7000002959,0.93,1,V0,EA,"481,600",0,"481,600",B09,Procurement of RG6 cables & Acc-2020,,L
4100001381,50,MK,201381,"Cable Tie 4.8 x 200mm (8"""""""") - PURCH D",USD,"520,094.00",0.00,"520,094.00",12/10/2019,12/31/2020,LK30,7000002960,0.10,1,V0,EA,"1,204,000",0,"1,204,000",B09,Procurement of RG6 cables & Acc-2020,,L
4100001381,60,MK,201381,U Clip 7mm with steel nail - PURCH DTTL,USD,"520,094.00","46,992.00","473,102.00",12/10/2019,12/31/2020,LK30,7000002958,0.04,10,V0,EA,"16,260,000","11,748,000","4,512,000",B09,Procurement of RG6 cables & Acc-2020,,
4100001381,70,MK,201381,Splitter 02 way - PURCH DTTL,USD,"520,094.00","2,250.00","517,844.00",12/10/2019,12/31/2020,LK30,7000002965,0.45,1,V0,EA,"5,000","5,000",0,B09,Procurement of RG6 cables & Acc-2020,,
4100001381,80,MK,201381,F Connector 7mm - PURCH DTTL,USD,"520,094.00","38,092.80","482,001.20",12/10/2019,12/31/2020,LK30,7000002959,0.93,10,V0,EA,"542,000","409,600","132,400",B09,Procurement of RG6 cables & Acc-2020,,
4100001381,90,MK,201381,"Cable Tie 4.8 x 200mm (8"""""""") - PURCH D",USD,"520,094.00","9,990.00","510,104.00",12/10/2019,12/31/2020,LK30,7000002960,0.10,10,V0,EA,"1,355,000","999,000","356,000",B09,Procurement of RG6 cables & Acc-2020,,
4100001381,100,MK,201381,Splitter 02 way - PURCH DTTL,USD,"520,094.00",0.00,"520,094.00",12/10/2019,12/31/2020,LK30,7000002965,0.48,1,V0,EA,"5,000",0,"5,000",B09,Procurement of RG6 cables & Acc-2020,,L
4100001381,110,MK,201381,Splitter 02 way DTV - TR,USD,"520,094.00","2,400.00","517,694.00",12/10/2019,12/31/2020,LK30,7000007080,0.48,1,V0,EA,"5,000","5,000",0,B09,Procurement of RG6 cables & Acc-2020,,
4100001382,10,MK,508738,Dish Antenna Telesys TE65 - PURCH DTTL,USD,"283,902.50",0.00,"283,902.50",12/10/2019,12/31/2020,LK30,7000002956,0.01,1,V0,EA,"266,400",0,"266,400",B09,Procurement of Dish Antenna & Acc-2020,,L
4100001382,20,MK,508738,Dish Accessory Tele - PURCH DTV,USD,"283,902.50",0.00,"283,902.50",12/10/2019,12/31/2020,LK30,7000006513,3.45,1,V0,EA,"2,000",0,"2,000",B09,Procurement of Dish Antenna & Acc-2020,,
4100001382,30,MK,508738,Parabolic Dish Only  Tele– PURCH DTV,USD,"283,902.50",0.00,"283,902.50",12/10/2019,12/31/2020,LK30,7000006515,2.95,1,V0,EA,"2,000",0,"2,000",B09,Procurement of Dish Antenna & Acc-2020,,
4100001382,40,MK,508738,Base Plate for Dish Antenna -PURCH DTV,USD,"283,902.50","12,600.00","271,302.50",12/10/2019,12/31/2020,LK30,7000006236,0.84,1,V0,EA,"96,000","15,000","81,000",B09,Procurement of Dish Antenna & Acc-2020,,
4100001382,50,MK,508738,Dish Antenna Telesys TE65 - PURCH DTTL,USD,"283,902.50",0.00,"283,902.50",12/10/2019,12/31/2020,LK30,7000002956,0.01,1,V0,EA,"266,400",0,"266,400",B09,Procurement of Dish Antenna & Acc-2020,,L
4100001382,60,MK,508738,Dish Antenna Telesys TE65 - PURCH DTTL,USD,"283,902.50","222,720.00","61,182.50",12/10/2019,12/31/2020,LK30,7000002956,6.03,1,V0,EA,"38,400","38,400",0,B09,Procurement of Dish Antenna & Acc-2020,,
4100001383,10,MK,200700,Dish Antenna SVEC SK60 - PURCH DTTL,USD,"692,612.50","684,790.50","7,822.00",12/10/2019,12/31/2020,LK30,7000002955,5.83,1,V0,EA,"121,350","121,350",0,B09,Procurement of Dish Antenna & Acc-2020,,
4100001383,20,MK,200700,Dish Accessory SVEC - PURCH DTTL,USD,"692,612.50",0.00,"692,612.50",12/10/2019,12/31/2020,LK30,7000003500,3.86,1,V0,EA,"2,000",0,"2,000",B09,Procurement of Dish Antenna & Acc-2020,,
